region,x_quarter,target_quarter,data_type,feature,direction,weight,raw_value,z_score,pressure_z,contribution
경기도,2019Q1,2019Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.6598553913863556,-0.6791461018340861,0.6791461018340861,0.10341889425970988
경기도,2019Q2,2019Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.702354453396859,-0.6537894965709672,0.6537894965709672,0.09955764544828354
경기도,2019Q3,2019Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,-0.6064374095440028,-2.0313051671244406,2.0313051671244406,0.3093227417793024
경기도,2019Q4,2020Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.2473494606550108,-1.521902473928068,1.521902473928068,0.23175200534863502
경기도,2020Q1,2020Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.119426062217821,-1.0015874105140736,1.0015874105140736,0.15251955686718605
경기도,2020Q2,2020Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.7365392519523404,-0.6333935065899096,0.6333935065899096,0.09645178836469477
경기도,2020Q3,2020Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.9387196341225774,0.6805135781140876,-0.6805135781140876,-0.10362713057943876
경기도,2020Q4,2021Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.947826443065705,0.6859470570817048,-0.6859470570817048,-0.10445452896293361
경기도,2021Q1,2021Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.341488277268103,1.5174603029837126,-1.5174603029837126,-0.2310755611992286
경기도,2021Q2,2021Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.150994849005142,1.4038044612503495,-1.4038044612503495,-0.21376829631693303
경기도,2021Q3,2021Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.054853985793216,0.7498038817935627,-0.7498038817935627,-0.11417850762496502
경기도,2021Q4,2022Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.259529203191171,1.4685603087065247,-1.4685603087065247,-0.22362917621108597
경상남도,2017Q1,2017Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.3769169737085214,0.3453201027294178,-0.3453201027294178,-0.05258459570552071
경상남도,2017Q2,2017Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.385683714023678,-0.24608849078945444,0.24608849078945444,0.03747382122750313
경상남도,2017Q3,2017Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.9543564880303297,0.09320396349590682,-0.09320396349590682,-0.014192897256331225
경상남도,2017Q4,2018Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.8983831245315432,-1.1334702863226245,1.1334702863226245,0.17260239493557414
경상남도,2018Q1,2018Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.4037260550497246,-1.4286020717808952,1.4286020717808952,0.2175444226238149
경상남도,2018Q2,2018Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.7723651797425743,-0.6120183546174389,0.6120183546174389,0.09319682661838379
경상남도,2018Q3,2018Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.666107294561848,-0.07877679726503149,0.07877679726503149,0.01199595969772818
경상남도,2018Q4,2019Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.0744250708380605,0.1648415835922113,-0.1648415835922113,-0.02510171855082038
경상남도,2019Q1,2019Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.22201512073552,-0.9403787593559516,0.9403787593559516,0.14319883632589708
경상남도,2019Q2,2019Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.9849635877822616,-1.081812990225034,1.081812990225034,0.16473613401111056
경상남도,2019Q3,2019Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,-1.229989681980237,-2.4033408800344973,2.4033408800344973,0.36597553261528726
경상남도,2019Q4,2020Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.1606161069126699,-1.5736509904823264,1.5736509904823264,0.23963215712624047
경상남도,2020Q1,2020Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.6914084725598633,-0.6603202975385926,0.6603202975385926,0.10055214164413605
경상남도,2020Q2,2020Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.671854734111556,-0.07534764967820783,0.07534764967820783,0.011473776546378378
경상남도,2020Q3,2020Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.640939979106973,1.0994857448668462,-1.0994857448668462,-0.16742730272818565
경상남도,2020Q4,2021Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.407804115869318,0.9603877559434043,-0.9603877559434043,-0.1462457628955002
경상남도,2021Q1,2021Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.852492370295014,1.2257061888497822,-1.2257061888497822,-0.186647877968819
경상남도,2021Q2,2021Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.891359272359774,1.2488957052022338,-1.2488957052022338,-0.19017912718472613
경상남도,2021Q3,2021Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.4792922803202453,0.4064012211268706,-0.4064012211268706,-0.06188589583483251
경상남도,2021Q4,2022Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.90863443930296,0.6625635723206296,-0.6625635723206296,-0.1008937426587814
경상북도,2017Q1,2017Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.84854805770638,0.6267136832229112,-0.6267136832229112,-0.09543459936132785
경상북도,2017Q2,2017Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.128734145298684,0.19724450493111087,-0.19724450493111087,-0.030035965079812477
경상북도,2017Q3,2017Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.5667135591386234,0.4585601807304219,-0.4585601807304219,-0.0698285489890929
경상북도,2017Q4,2018Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.0807797053588697,-1.0246453409570528,1.0246453409570528,0.15603076846641387
경상북도,2018Q1,2018Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.082121336404085,-1.0238448713181263,1.0238448713181263,0.15590887468726577
경상북도,2018Q2,2018Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.8921475875118168,-0.5405514777597809,0.5405514777597809,0.0823140057336672
경상북도,2018Q3,2018Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.080266649948804,0.16832689852899266,-0.16832689852899266,-0.02563245474430712
경상북도,2018Q4,2019Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.690306977533564,0.5323008558207444,-0.5323008558207444,-0.08105761893326338
경상북도,2019Q1,2019Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.408655846858098,-0.8290215906461468,0.8290215906461468,0.1262416083822205
경상북도,2019Q2,2019Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.903957100977549,-0.5335054593976332,0.5335054593976332,0.08124105335128727
경상북도,2019Q3,2019Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,-0.9224157155310442,-2.219830202680337,2.219830202680337,0.3380309249887915
경상북도,2019Q4,2020Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.2731373973177353,-1.5065163806927535,1.5065163806927535,0.2294090444672049
경상북도,2020Q1,2020Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.6319633953669745,-1.2924267335275867,1.2924267335275867,0.1968079376913878
경상북도,2020Q2,2020Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.3739020045455463,-0.8497570944245185,0.8497570944245185,0.12939916588992909
경상북도,2020Q3,2020Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.709690620396144,0.5438658964916712,-0.5438658964916712,-0.08281871822401365
경상북도,2020Q4,2021Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.5706998571719994,0.4609385622972546,-0.4609385622972546,-0.07019072377166952
경상북도,2021Q1,2021Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.189112039963306,1.4265466705872576,-1.4265466705872576,-0.21723143059142005
경상북도,2021Q2,2021Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.7667137951928895,1.1745273306349864,-1.1745273306349864,-0.17885447252666908
경상북도,2021Q3,2021Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.034724277399615,0.7377937092002924,-0.7377937092002924,-0.11234962461126596
경상북도,2021Q4,2022Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.102442868400314,1.3748364476354857,-1.3748364476354857,-0.2093571100804827
광주광역시,2017Q1,2017Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.163734895965266,1.4114056723481767,-1.4114056723481767,-0.21492579224402292
광주광역시,2017Q2,2017Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.8411293952334447,0.6222874185712338,-0.6222874185712338,-0.09476057738764486
광주광역시,2017Q3,2017Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.6887060373405935,0.5313456721860331,-0.5313456721860331,-0.08091216564265326
광주광역시,2017Q4,2018Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.0890338561407642,-1.0197205912506468,1.0197205912506468,0.1552808382705887
광주광역시,2018Q1,2018Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.0879811468970981,-1.616987853045601,1.616987853045601,0.24623140049210138
광주광역시,2018Q2,2018Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.5223274695534528,-0.7612006475488158,0.7612006475488158,0.11591398237680736
광주광역시,2018Q3,2018Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.1317809274861155,-0.39757683968166674,0.39757683968166674,0.06054213818220914
광주광역시,2018Q4,2019Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.513703911027565,-0.16970662616543053,0.16970662616543053,0.02584255667400181
광주광역시,2019Q1,2019Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.2400715788151828,-0.9296055691179433,0.9296055691179433,0.1415583183003125
광주광역시,2019Q2,2019Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.6851882705764867,-1.2606706879345613,1.2606706879345613,0.19197219599689458
광주광역시,2019Q3,2019Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,-1.263383297644527,-2.4232648193086965,2.4232648193086965,0.3690095068418502
광주광역시,2019Q4,2020Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.8881012971224234,-1.139604827337486,1.139604827337486,0.1735365495259259
광주광역시,2020Q1,2020Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.2362523774084089,-0.9318842542914652,0.9318842542914652,0.14190531153251276
광주광역시,2020Q2,2020Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.430447822939308,-0.21938046981128895,0.21938046981128895,0.033406781764318834
광주광역시,2020Q3,2020Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.481002984581384,1.0040610685256912,-1.0040610685256912,-0.15289624013997122
광주광역시,2020Q4,2021Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.0102938022732015,0.7232175306950395,-0.7232175306950395,-0.11012999578696082
광주광역시,2021Q1,2021Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.9628343884010615,1.8881797336355843,-1.8881797336355843,-0.28752791143000705
광주광역시,2021Q2,2021Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.613893376413559,1.6799878563914796,-1.6799878563914796,-0.2558249042563039
광주광역시,2021Q3,2021Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.250271819709406,0.8663978168493975,-0.8663978168493975,-0.13193317898109777
광주광역시,2021Q4,2022Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.938635247913603,1.277102404217168,-1.277102404217168,-0.19447438208637846
대구광역시,2017Q1,2017Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.241603527581628,0.8612259741923727,-0.8612259741923727,-0.13114562200708252
대구광역시,2017Q2,2017Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.871022263014744,0.043483500298251,-0.043483500298251,-0.006621573041857044
대구광역시,2017Q3,2017Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.999071525682263,0.7165218808569409,-0.7165218808569409,-0.10911039676292708
대구광역시,2017Q4,2018Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.6487000634115567,-0.6858018075051359,0.6858018075051359,0.10443241067268666
대구광역시,2018Q1,2018Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.7124206864713276,-0.647783587581899,0.647783587581899,0.09864307866361602
대구광역시,2018Q2,2018Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.0781450612582306,0.16706107560461206,-0.16706107560461206,-0.025439697976927463
대구광역시,2018Q3,2018Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.1374549628543136,0.2024476863160348,-0.2024476863160348,-0.030828294247289608
대구광역시,2018Q4,2019Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.182889840170367,0.8261950882198413,-0.8261950882198413,-0.12581119472783675
대구광역시,2019Q1,2019Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.9200320884966928,-0.5239144921185964,0.5239144921185964,0.07978056167180864
대구광역시,2019Q2,2019Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.639995777695692,-0.09435595112571553,0.09435595112571553,0.01436831943213985
대구광역시,2019Q3,2019Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.4977277645531242,-1.3725169694474133,1.3725169694474133,0.20900390497657034
대구광역시,2019Q4,2020Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.1025881915695424,-1.0116335437533046,1.0116335437533046,0.15404936023111787
대구광역시,2020Q1,2020Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.473740899158016,-0.7901892987877853,0.7901892987877853,0.12032831126586133
대구광역시,2020Q2,2020Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.3822041219301529,-0.8448037259638801,0.8448037259638801,0.12864487769232813
대구광역시,2020Q3,2020Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.189737910668145,0.8302809153466436,-0.8302809153466436,-0.12643337561417192
대구광역시,2020Q4,2021Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.99158591253026,0.7120556708073911,-0.7120556708073911,-0.10843029199075997
대구광역시,2021Q1,2021Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.460298020004073,1.5883468497791253,-1.5883468497791253,-0.24187001068170785
대구광역시,2021Q2,2021Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.345911949685522,1.5200996392418666,-1.5200996392418666,-0.23147747359578172
대구광역시,2021Q3,2021Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.483909064068502,0.4091557751699881,-0.4091557751699881,-0.062305353345592715
대구광역시,2021Q4,2022Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.595443833464241,1.072340962100323,-1.072340962100323,-0.16329375412788805
대전광역시,2017Q1,2017Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.928783252421853,0.6745851435414215,-0.6745851435414215,-0.10272436143073804
대전광역시,2017Q2,2017Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.00471651439691,0.12325072804101711,-0.12325072804101711,-0.01876835334294555
대전광역시,2017Q3,2017Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.5095939069701654,0.42448035862883554,-0.42448035862883554,-0.06463894765177312
대전광역시,2017Q4,2018Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.9539448807838856,-1.1003199659539518,1.1003199659539518,0.16755433610460288
대전광역시,2018Q1,2018Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.006097883178514,-1.0692034416720688,1.0692034416720688,0.16281597932725086
대전광역시,2018Q2,2018Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.264916213043011,-0.31814311284730773,0.31814311284730773,0.04844614267556903
대전광역시,2018Q3,2018Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.1516452977957465,0.21091419603741243,-0.21091419603741243,-0.032117555970590884
대전광역시,2018Q4,2019Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.327633071506543,0.9125545702383537,-0.9125545702383537,-0.1389618292011503
대전광역시,2019Q1,2019Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.5893277530734995,-0.7212256537168342,0.7212256537168342,0.10982667708420889
대전광역시,2019Q2,2019Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.8725420615371737,-1.148888076808581,1.148888076808581,0.17495018260553125
대전광역시,2019Q3,2019Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,-1.538901134786519,-2.587649554144283,2.587649554144283,0.3940416574556295
대전광역시,2019Q4,2020Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,-0.0061544773822919,-1.673152854180446,1.673152854180446,0.25478408495539234
대전광역시,2020Q1,2020Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.8507219807609268,-1.161906791784359,1.161906791784359,0.1769326442641365
대전광역시,2020Q2,2020Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.5473884612200903,-0.14960910395455237,0.14960910395455237,0.022782149614613664
대전광역시,2020Q3,2020Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.209153849342907,1.4385043991853996,-1.4385043991853996,-0.21905232754737383
대전광역시,2020Q4,2021Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.078618029625369,0.7639824412817329,-0.7639824412817329,-0.11633758788840486
대전광역시,2021Q1,2021Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.330882352941169,1.5111323930514389,-1.5111323930514389,-0.2301119608098522
대전광역시,2021Q2,2021Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.701846433255974,1.1358249213750427,-1.1358249213750427,-0.17296095365047895
대전광역시,2021Q3,2021Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.753324795586632,0.5698997547451434,-0.5698997547451434,-0.08678309765079253
대전광역시,2021Q4,2022Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.164596885472106,1.4119199690557247,-1.4119199690557247,-0.2150041082303363
부산광역시,2017Q1,2017Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.296990556687085,0.2976328712792953,-0.2976328712792953,-0.04532288760830873
부산광역시,2017Q2,2017Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.48571802363613,-0.1864041029085016,0.1864041029085016,0.028385212189556096
부산광역시,2017Q3,2017Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.1203276344015984,0.19222885121139296,-0.19222885121139296,-0.029272192218152814
부산광역시,2017Q4,2018Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.1312362337745796,-0.9945409995090394,0.9945409995090394,0.1514465446939996
부산광역시,2018Q1,2018Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.5152154199793433,-0.7654439749337321,0.7654439749337321,0.11656014706058433
부산광역시,2018Q2,2018Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.590315305731661,-0.12399726689325062,0.12399726689325062,0.018882034658956052
부산광역시,2018Q3,2018Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.3694761394440054,0.3408806095183208,-0.3408806095183208,-0.05190855931552269
부산광역시,2018Q4,2019Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.346401082635532,0.9237523009001265,-0.9237523009001265,-0.14066699532097512
부산광역시,2019Q1,2019Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.288236821604772,-0.3042291242126847,0.3042291242126847,0.04632735068744035
부산광역시,2019Q2,2019Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.553313493503672,-0.7427131718067611,0.7427131718067611,0.11309874969898866
부산광역시,2019Q3,2019Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,-0.2002337754739014,-1.788948166327238,1.788948166327238,0.27241714374839526
부산광역시,2019Q4,2020Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,-0.0688991336947109,-1.7105887741094754,1.7105887741094754,0.26048474558526236
부산광역시,2020Q1,2020Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,0.0528036718861146,-1.6379761126873382,1.6379761126873382,0.2494274471140614
부산광역시,2020Q2,2020Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.0343384012171164,-1.0523540423099405,1.0523540423099405,0.16025018936502375
부산광역시,2020Q3,2020Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.9250010184543878,0.07568934036924366,-0.07568934036924366,-0.011525808463149056
부산광역시,2020Q4,2021Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,2.8724385817271214,0.04432853152523767,-0.04432853152523767,-0.006750252562911318
부산광역시,2021Q1,2021Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.952806251902975,1.285557380335271,-1.285557380335271,-0.19576188749760745
부산광역시,2021Q2,2021Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.759979787771584,1.1705095580079399,-1.1705095580079399,-0.17824265483184032
부산광역시,2021Q3,2021Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,3.6710864832772527,0.5208331559995371,-0.5208331559995371,-0.07931134249582421
부산광역시,2021Q4,2022Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.277547802089488,0.8826717364527198,-0.8826717364527198,-0.13441133613476744
서울특별시,2017Q1,2017Q2,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.427306166446265,0.9720234432952526,-0.9720234432952526,-0.14801762010947833
서울특별시,2017Q2,2017Q3,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,4.48478615663217,1.0063182571740088,-1.0063182571740088,-0.1532399599279729
서울특별시,2017Q3,2017Q4,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,5.474597602172615,1.5968785406758714,-1.5968785406758714,-0.24316919805291456
서울특별시,2017Q4,2018Q1,train,regional_living_food_index_yoy_pct,-1,0.1522778294396732,1.512661740540433,-0.766967600125389,0.766967600125389,0.11679216139764946
